sco_cnty	area_name	area_type	cnty_unit	g_unit	page_number	row_number	occup_level	order_number	suborder_number	occupation	m_tot	m_10_13	m_14	m_15	m_16	m_17	m_18_19	m_20_24	m_25_44	m_45_64	m_65_69	m_70_up	m_age_ns	m_at_home	m_employer	m_employee	m_self	m_other	f_tot	f_10_13	f_14	f_15	f_16	f_17	f_18_19	f_20_24	f_25_44	f_45_64	f_65_69	f_70_up	f_age_ns	f_at_home	f_employer	f_employee	f_self	f_other	rec_num
LANARK	GOVAN	Burgh	10204859	10359806	1477	368	3	18	2	289. Wool - Carding and Combing Processes																			1	0	0	0	0	0	0	0	0	1	0	0	0		0	1	0	0	11643
LANARK	GOVAN	Burgh	10204859	10359806	1477	369	3	18	2	290. Wool and Worsted - Spinning Processes																			3	0	0	1	0	0	0	0	0	2	0	0	0		0	3	0	0	11644
LANARK	GOVAN	Burgh	10204859	10359806	1477	370	3	18	2	291. Wool and Worsted - Weaving Processes	1	0	0	0	0	0	0	0	0	0	0	1	0		0	1	0	0	13	0	0	0	1	1	1	2	4	4	0	0	0		0	13	0	0	11645
LANARK	GOVAN	Burgh	10204859	10359806	1477	371	3	18	2	292. Wool and Worsted - Workers in other and in undefined Processes	2	0	0	0	0	0	0	1	0	1	0	0	0		0	2	0	0	6	0	0	1	1	0	1	0	2	0	1	0	0		0	6	0	0	11646
LANARK	GOVAN	Burgh	10204859	10359806	1477	373	3	18	3	293. Silk - Spinning Processes	1	0	0	0	0	0	0	0	1	0	0	0	0		0	1	0	0	46	0	9	6	5	1	5	9	10	1	0	0	0		0	46	0	0	11647
LANARK	GOVAN	Burgh	10204859	10359806	1477	374	3	18	3	294. Silk - Weaving Processes	1	0	0	0	0	0	0	0	1	0	0	0	0		0	1	0	0	31	0	3	3	1	1	7	6	9	1	0	0	0		0	31	0	0	11648
LANARK	GOVAN	Burgh	10204859	10359806	1477	375	3	18	3	295. Silk - Workers in other and in undefined Processes	7	0	0	0	0	0	0	2	4	1	0	0	0		1	6	0	0	35	0	3	4	4	4	5	8	7	0	0	0	0		0	32	0	3	11649
LANARK	GOVAN	Burgh	10204859	10359806	1477	377	3	18	4	"296. Flax, Linen - Manufacture"	4	0	0	0	0	0	1	0	2	1	0	0	0		0	4	0	0	4	0	0	0	0	0	1	1	1	1	0	0	0		0	3	1	0	11650
LANARK	GOVAN	Burgh	10204859	10359806	1477	378	3	18	4	"297. Hemp, Jute - Manufacture"																			2	0	0	0	0	0	0	1	1	0	0	0	0		0	2	0	0	11651
LANARK	GOVAN	Burgh	10204859	10359806	1477	379	3	18	4	298. Cocoa Fibre Manufacture ; Mat Makers																			1	0	0	0	0	0	0	0	1	0	0	0	0		0	1	0	0	11652
LANARK	GOVAN	Burgh	10204859	10359806	1477	380	3	18	4	"299. Rope, Twine, Cord - Makers"	42	0	6	4	4	4	2	2	12	6	2	0	0		0	40	0	2	138	0	2	5	21	20	27	38	17	8	0	0	0		0	133	0	5	11653
LANARK	GOVAN	Burgh	10204859	10359806	1477	381	3	18	4	"300. Canvas, Sailcloth, Sacking, Net, &c. - Manufacture"	51	0	1	2	0	1	3	3	24	15	2	0	0		3	47	0	1	33	0	1	0	4	0	2	13	7	2	3	1	0		0	32	0	1	11654
LANARK	GOVAN	Burgh	10204859	10359806	1477	383	3	18	5	301. Thread Manufacture	25	0	0	0	1	1	1	2	15	3	1	1	0		0	25	0	0	124	1	11	19	17	20	28	19	6	2	1	0	0		0	113	0	11	11655
LANARK	GOVAN	Burgh	10204859	10359806	1477	384	3	18	5	302. Hosiery Manufacture	13	0	0	0	0	0	0	0	9	4	0	0	0		1	11	1	0	170	0	5	8	9	9	40	47	49	3	0	0	0	6	0	158	7	5	11656
LANARK	GOVAN	Burgh	10204859	10359806	1477	385	3	18	5	303. Lace Manufacture																			19	0	2	1	3	2	5	2	4	0	0	0	0		0	19	0	0	11657
LANARK	GOVAN	Burgh	10204859	10359806	1477	386	3	18	5	"304. Carpet, Rug, Felt - Manufacture"	2	0	0	0	0	0	0	0	1	1	0	0	0		0	2	0	0	10	0	0	2	0	1	1	3	3	0	0	0	0		0	10	0	0	11658
LANARK	GOVAN	Burgh	10204859	10359806	1477	387	3	18	5	"305. Smallware, Fancy Goods (Textile), &c. - Manufacture"	1	0	0	0	0	0	0	0	0	1	0	0	0		0	1	0	0	8	0	0	0	0	1	0	6	1	0	0	0	0		0	8	0	0	11659
LANARK	GOVAN	Burgh	10204859	10359806	1477	388	3	18	5	306. Weavers and Workers in Sundry and in undefined Fabrics ; Factory Hands (Textile) undefined	7	0	0	0	0	0	0	1	1	3	1	1	0		0	7	0	0	15	0	1	0	1	0	2	2	7	2	0	0	0		0	12	0	3	11660
LANARK	GOVAN	Burgh	10204859	10359806	1477	390	3	18	6	307. Textile Bleachers	1	0	0	0	0	0	0	0	1	0	0	0	0		0	1	0	0																			11661
LANARK	GOVAN	Burgh	10204859	10359806	1477	391	3	18	6	308. Textile Printers	3	0	0	0	0	0	0	1	2	0	0	0	0		0	3	0	0	8	0	0	0	1	2	1	3	1	0	0	0	0		0	8	0	0	11662
LANARK	GOVAN	Burgh	10204859	10359806	1477	392	3	18	6	309. Textile Dyers	12	0	0	0	0	0	0	1	6	2	2	1	0		0	10	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0		0	1	0	0	11663
LANARK	GOVAN	Burgh	10204859	10359806	1477	393	3	18	6	"310. Textile - Calenderers, Finishers, &c."	1	0	0	0	0	0	0	0	0	1	0	0	0		0	1	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0		0	4	0	0	11664
LANARK	GOVAN	Burgh	10204859	10359806	1477	395	3	18	7	"311. Drapers, Linen Drapers, Mercers"	189	0	2	7	9	8	17	29	79	35	2	1	0		17	156	13	3	233	0	9	15	12	13	29	65	71	18	1	0	0	1	11	184	21	17	11665
LANARK	GOVAN	Burgh	10204859	10359806	1477	396	3	18	7	312. Other Dealers in Textile Fabrics	18	0	0	0	0	1	0	1	12	3	0	1	0		3	10	5	0	7	0	0	0	0	0	1	0	5	1	0	0	0	1	0	4	2	1	11666
LANARK	GOVAN	Burgh	10204859	10359806	1477	399	3	19	1	"313. Straw Plait, Straw Hat, Straw Bonnet - Manufacture"	1	0	0	0	0	0	0	0	0	0	1	0	0		1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0		0	1	0	0	11667
LANARK	GOVAN	Burgh	10204859	10359806	1477	400	3	19	1	314. Other Hat Manufacture ; Cap Manufacture	5	0	0	1	0	0	0	1	2	1	0	0	0		1	4	0	0	48	0	1	8	0	3	7	18	10	1	0	0	0	2	1	46	0	1	11668
LANARK	GOVAN	Burgh	10204859	10359806	1477	401	3	19	1	315. Milliners	3	0	0	0	0	0	2	0	1	0	0	0	0		1	2	0	0	120	0	2	6	8	8	23	34	29	7	2	1	0	8	6	97	12	5	11669
LANARK	GOVAN	Burgh	10204859	10359806	1477	402	3	19	1	"316. Hat, Bonnet, Straw Plait, &c. - Dealers"	13	0	0	0	1	0	0	0	7	4	1	0	0		5	6	2	0	11	0	1	0	2	0	2	2	4	0	0	0	0		0	11	0	0	11670
LANARK	GOVAN	Burgh	10204859	10359806	1477	403	3	19	1	317. Tailors	161	0	1	1	2	3	5	9	89	39	4	8	0	9	13	135	8	5	609	0	14	29	46	59	94	177	166	22	2	0	0	5	0	574	5	30	11671
LANARK	GOVAN	Burgh	10204859	10359806	1477	404	3	19	1	"318. Clothiers, Outfitters - Dealers"	17	0	0	0	0	2	2	3	8	2	0	0	0	1	4	13	0	0	21	0	1	2	0	0	1	4	9	4	0	0	0	1	2	14	5	0	11672
LANARK	GOVAN	Burgh	10204859	10359806	1477	405	3	19	1	319. Dressmakers	2	0	0	0	0	0	1	0	1	0	0	0	0		0	2	0	0	545	0	15	16	22	26	48	124	226	62	2	4	0	154	17	364	151	13	11673
LANARK	GOVAN	Burgh	10204859	10359806	1477	406	3	19	1	"320. Stay, Corset - Makers"	1	0	0	0	0	0	0	0	1	0	0	0	0		0	1	0	0	5	0	0	0	0	0	0	0	3	2	0	0	0		0	4	1	0	11674
LANARK	GOVAN	Burgh	10204859	10359806	1477	407	3	19	1	321. Shirt Makers ; Seamstresses	13	0	0	0	0	0	1	1	6	5	0	0	0	1	1	7	1	4	410	0	12	22	34	30	53	104	132	19	2	2	0	18	1	383	11	15	11675
LANARK	GOVAN	Burgh	10204859	10359806	1477	408	3	19	1	322. Button Makers																			1	0	0	1	0	0	0	0	0	0	0	0	0		0	1	0	0	11676
LANARK	GOVAN	Burgh	10204859	10359806	1477	410	3	19	1	"324. Hosiers, Haberdashers"	5	0	0	0	0	0	0	1	2	2	0	0	0		3	2	0	0	11	0	1	1	1	0	2	3	2	0	1	0	0	1	1	7	1	2	11677
LANARK	GOVAN	Burgh	10204859	10359806	1477	411	3	19	1	"325. Boot, Shoe - Makers"	542	0	22	23	12	17	22	48	275	114	6	3	0		21	462	39	20	347	1	10	28	23	30	53	100	98	3	1	0	0	1	1	331	0	15	11678
LANARK	GOVAN	Burgh	10204859	10359806	1477	414	3	19	1	"328. Boot, Shoe, Patten, Clog - Dealers"	26	0	0	1	1	1	4	2	12	4	0	1	0		1	23	1	1	64	0	1	1	2	6	7	22	22	3	0	0	0	1	1	57	1	5	11679
LANARK	GOVAN	Burgh	10204859	10359806	1477	415	3	19	1	329. Wig Makers ; Hairdressers	106	1	3	10	3	3	4	27	45	10	0	0	0	1	25	67	11	3	7	0	0	0	0	1	0	4	1	1	0	0	0		0	6	1	0	11680
LANARK	GOVAN	Burgh	10204859	10359806	1477	416	3	19	1	"330. Umbrella, Parasol, Stick - Makers"	6	0	0	0	0	0	1	1	2	2	0	0	0		0	5	1	0	13	0	1	0	1	0	2	2	4	3	0	0	0		0	13	0	0	11681
LANARK	GOVAN	Burgh	10204859	10359806	1477	417	3	19	1	331. Other Workers in Dress																			2	0	0	0	0	1	0	1	0	0	0	0	0		0	2	0	0	11682
LANARK	GOVAN	Burgh	10204859	10359806	1477	418	3	19	1	332. Other Dealers in Dress	2	0	0	0	0	0	1	0	1	0	0	0	0		0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0		0	0	1	0	11683
LANARK	GOVAN	Burgh	10204859	10359806	1478	422	3	20	1	"334. Milksellers, Dairymen"	60	1	4	3	1	1	1	9	29	10	1	0	0		11	40	9	0	132	1	8	5	8	10	11	31	50	7	0	1	0		13	87	19	13	11684
LANARK	GOVAN	Burgh	10204859	10359806	1478	423	3	20	1	335. Provision Curers	6	0	0	0	0	0	0	0	4	2	0	0	0		1	5	0	0	4	0	0	0	0	0	0	1	3	0	0	0	0		0	4	0	0	11685
LANARK	GOVAN	Burgh	10204859	10359806	1478	424	3	20	1	"336. Cheesemongers, Buttermen, Provision Dealers"	46	0	1	0	1	0	0	2	35	6	0	1	0		18	17	9	2	12	0	0	1	0	2	1	2	5	1	0	0	0	1	1	9	1	1	11686
LANARK	GOVAN	Burgh	10204859	10359806	1478	426	3	20	1	"338. Butchers, Meat Salesmen"	251	0	5	14	15	19	38	43	91	22	4	0	0		38	195	6	12	16	0	1	0	1	1	1	6	3	3	0	0	0		2	13	1	0	11687
LANARK	GOVAN	Burgh	10204859	10359806	1478	427	3	20	1	339. Fish Curers	3	0	0	0	1	0	0	0	1	1	0	0	0		1	2	0	0																			11688
LANARK	GOVAN	Burgh	10204859	10359806	1478	428	3	20	1	"340. Fishmongers, Poulterers, Game Dealers"	54	0	0	2	2	3	4	10	21	9	2	1	0		10	24	18	2	47	0	2	2	3	5	4	17	10	4	0	0	0		2	35	6	4	11689
LANARK	GOVAN	Burgh	10204859	10359806	1478	429	3	20	1	341. Millers ; Cereal Food Manufacture	31	0	0	0	0	0	1	5	16	8	1	0	0		2	29	0	0	4	0	0	0	0	0	0	1	2	0	1	0	0		0	3	1	0	11690
LANARK	GOVAN	Burgh	10204859	10359806	1478	430	3	20	1	"342. Corn, Flour, Seed - Merchants, Dealers"	32	0	0	0	0	2	0	1	20	7	0	2	0		8	22	2	0	2	0	0	0	0	0	0	0	2	0	0	0	0		0	2	0	0	11691
LANARK	GOVAN	Burgh	10204859	10359806	1478	431	3	20	1	"343. Bread, Biscuit, Cake, &c. - Makers"	289	0	0	1	4	9	16	36	138	77	5	3	0		10	267	1	11	264	0	21	25	26	22	37	84	41	8	0	0	0		1	249	1	13	11692
LANARK	GOVAN	Burgh	10204859	10359806	1478	432	3	20	1	"344. Bakers, Confectioners - Dealers"	85	0	1	0	1	1	4	13	48	17	0	0	0		21	45	17	2	194	0	3	8	15	11	23	45	62	22	0	5	0	4	6	137	39	12	11693
LANARK	GOVAN	Burgh	10204859	10359806	1478	433	3	20	1	345. Sugar Refiners	3	0	0	0	0	0	1	2	0	0	0	0	0		0	3	0	0	5	0	0	0	1	2	1	1	0	0	0	0	0		0	5	0	0	11694
LANARK	GOVAN	Burgh	10204859	10359806	1478	434	3	20	1	"346. Jam, Preserve, Sweet - Makers"	54	0	0	0	1	2	6	3	21	19	0	2	0		3	46	5	0	198	0	9	10	13	18	33	53	52	9	1	0	0		2	177	10	9	11695
LANARK	GOVAN	Burgh	10204859	10359806	1478	435	3	20	1	"347. Chocolate, Cocoa - Makers"																			5	0	0	0	0	0	0	2	3	0	0	0	0		0	5	0	0	11696
LANARK	GOVAN	Burgh	10204859	10359806	1478	436	3	20	1	"348. Grocers ; Tea, Coffee, Chocolate - Dealers"	455	1	15	20	29	32	47	79	167	52	9	4	0		61	357	24	13	142	0	3	6	11	10	16	33	42	19	1	1	0	1	8	106	18	10	11697
LANARK	GOVAN	Burgh	10204859	10359806	1478	437	3	20	1	"349. Greengrocers, Fruiterers"	34	0	1	0	0	0	0	3	17	11	1	1	0		7	12	14	1	93	0	2	6	9	8	6	20	30	11	1	0	0		5	67	16	5	11698
LANARK	GOVAN	Burgh	10204859	10359806	1478	438	3	20	1	"350. Aerated Water, Mineral Water - Manufacture"	14	0	0	0	0	0	0	1	12	1	0	0	0		2	12	0	0	15	0	0	0	0	2	5	6	2	0	0	0	0		0	14	0	1	11699
LANARK	GOVAN	Burgh	10204859	10359806	1478	439	3	20	1	"351. Mustard, Vinegar, Spice, Pickle, &c. - Makers"	17	0	0	0	0	0	1	0	7	9	0	0	0		0	14	2	1	151	0	4	7	18	21	27	41	20	13	0	0	0		0	143	0	8	11700
LANARK	GOVAN	Burgh	10204859	10359806	1478	440	3	20	1	352. Other Dealers in Food	4	0	0	0	0	0	0	0	2	1	1	0	0		0	4	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0		0	1	0	0	11701
LANARK	GOVAN	Burgh	10204859	10359806	1478	442	3	20	2	353. Tobacco Manufacture	15	0	0	0	0	0	0	1	5	5	2	2	0		0	15	0	0	85	0	4	7	7	12	16	31	7	1	0	0	0		0	78	0	7	11702
LANARK	GOVAN	Burgh	10204859	10359806	1478	443	3	20	2	354. Tobacconists	17	0	0	0	0	0	0	1	8	6	1	1	0		8	3	5	1	40	0	1	1	4	3	3	11	14	2	0	1	0		1	33	5	1	11703
LANARK	GOVAN	Burgh	10204859	10359806	1478	445	3	20	3	355. Maltsters	2	0	0	0	0	0	0	0	2	0	0	0	0		0	2	0	0																			11704
LANARK	GOVAN	Burgh	10204859	10359806	1478	447	3	20	3	357. Distillers ; Spirit Manufacture	5	0	0	0	0	0	0	1	1	1	1	1	0		1	4	0	0	4	0	0	0	0	0	1	1	2	0	0	0	0		0	4	0	0	11705
LANARK	GOVAN	Burgh	10204859	10359806	1478	449	3	20	4	"358. Coffee House, Eating House - Keepers"	19	0	0	0	0	0	0	0	9	8	2	0	0	2	11	1	7	0	20	0	0	0	0	0	3	5	3	9	0	0	0	1	3	12	4	1	11706
LANARK	GOVAN	Burgh	10204859	10359806	1478	450	3	20	4	"359. Lodging House, Boarding House - Keepers"	13	0	0	0	0	0	0	1	10	1	0	1	0		5	4	2	2	10	0	0	0	0	0	0	0	4	4	2	0	0	2	2	0	2	6	11707
LANARK	GOVAN	Burgh	10204859	10359806	1478	451	3	20	4	"360. Inn, Hotel - Keepers ; Publicans, Beersellers ; Wine and Spirit - Merchants, Agents"	142	0	1	0	1	1	11	19	75	32	1	1	0		36	98	3	5	11	0	0	0	1	1	0	0	5	4	0	0	0		4	2	3	2	11708
LANARK	GOVAN	Burgh	10204859	10359806	1478	452	3	20	4	"361. Beer Bottlers, Cellarmen"	6	0	0	0	0	0	0	2	3	1	0	0	0		0	6	0	0	9	0	0	0	1	2	2	3	1	0	0	0	0		0	9	0	0	11709
LANARK	GOVAN	Burgh	10204859	10359806	1478	453	3	20	4	362. Barmen	132	0	0	1	5	5	12	35	62	10	1	1	0		1	127	1	3	6	0	0	0	0	0	0	2	4	0	0	0	0		0	6	0	0	11710
LANARK	GOVAN	Burgh	10204859	10359806	1478	454	3	20	4	"363. Waiters (not Domestic) ; others in Inn, Hotel, Eating House - Service"	37	0	0	0	1	1	6	15	12	2	0	0	0		0	34	1	2	123	0	0	3	3	5	11	47	54	0	0	0	0		0	114	0	9	11711
LANARK	GOVAN	Burgh	10204859	10359806	1478	457	3	21	1	364. Gas Works Service	69	0	0	0	1	0	1	10	27	19	4	7	0		0	64	0	5																			11712
LANARK	GOVAN	Burgh	10204859	10359806	1478	458	3	21	1	365. Waterworks Service	4	0	0	0	0	0	0	0	2	2	0	0	0		0	4	0	0																			11713
LANARK	GOVAN	Burgh	10204859	10359806	1478	459	3	21	1	366. Electricity Supply	20	0	0	0	0	0	0	3	14	3	0	0	0		0	20	0	0																			11714
LANARK	GOVAN	Burgh	10204859	10359806	1478	461	3	21	2	367. Drainage and Sanitary Service	23	0	0	0	0	0	0	1	14	7	1	0	0		0	20	0	3																			11715
LANARK	GOVAN	Burgh	10204859	10359806	1478	462	3	21	2	368. Scavenging and Disposal of Refuse	29	0	0	0	0	1	0	1	15	10	2	0	0		0	27	0	2																			11716
LANARK	GOVAN	Burgh	10204859	10359806	1479	465	3	22	1	"369. Circular, Envelope - Addressers, &c."	1	0	0	0	0	0	0	0	1	0	0	0	0		0	1	0	0																			11717
LANARK	GOVAN	Burgh	10204859	10359806	1479	466	3	22	1	"370. Advertising, Billposting - Agents"	3	0	0	0	0	0	0	0	2	1	0	0	0		0	3	0	0																			11718
LANARK	GOVAN	Burgh	10204859	10359806	1479	467	3	22	1	371. Billposters	4	0	0	0	0	0	0	0	4	0	0	0	0		0	4	0	0																			11719
LANARK	GOVAN	Burgh	10204859	10359806	1479	468	3	22	1	"372. Sandwichmen, Bill Distributors"	4	0	0	0	0	0	0	0	1	2	1	0	0		0	4	0	0																			11720
LANARK	GOVAN	Burgh	10204859	10359806	1479	470	3	22	2	"373. Cattle, Sheep, Pig - Dealers, Salesmen"	4	0	0	0	0	0	0	0	2	2	0	0	0		0	1	2	1																			11721
LANARK	GOVAN	Burgh	10204859	10359806	1479	471	3	22	2	374. Drovers	1	0	0	0	0	0	0	0	1	0	0	0	0		0	1	0	0																			11722
LANARK	GOVAN	Burgh	10204859	10359806	1479	472	3	22	2	"375. Dog, Bird, Animal - Keepers, Dealers"	2	0	0	0	0	0	0	0	1	0	1	0	0		0	0	2	0																			11723
LANARK	GOVAN	Burgh	10204859	10359806	1479	477	3	22	3	"379. Bone, Horn, Ivory, Tortoiseshell - Workers"	1	0	0	0	0	0	0	0	1	0	0	0	0		0	1	0	0																			11724
LANARK	GOVAN	Burgh	10204859	10359806	1479	478	3	22	3	"380. Floor Cloth, Oil Cloth - Manufacture"	2	0	0	0	0	0	0	0	2	0	0	0	0		0	2	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0		0	2	0	0	11725
LANARK	GOVAN	Burgh	10204859	10359806	1479	479	3	22	3	381. Japanners	3	0	0	0	0	0	1	1	0	1	0	0	0		0	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0		0	1	0	0	11726
LANARK	GOVAN	Burgh	10204859	10359806	1479	480	3	22	3	382. Chimney Sweeps	14	0	0	0	0	0	1	1	7	4	1	0	0		2	5	7	0																			11727
LANARK	GOVAN	Burgh	10204859	10359806	1479	482	3	22	3	384. Other Workers in Sundry Industries	3	0	0	0	0	0	0	0	2	1	0	0	0		0	3	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0		0	2	0	0	11728
LANARK	GOVAN	Burgh	10204859	10359806	1479	483	3	22	3	385. Other Dealers in Sundry Industries	5	0	0	0	1	0	1	0	1	2	0	0	0		0	4	1	0	5	0	1	0	0	0	0	0	2	1	1	0	0		0	3	2	0	11729
LANARK	GOVAN	Burgh	10204859	10359806	1479	484	3	22	3	"386. Receiving Shop, Receiving Office - Keepers, Assistants (Laundry ; Dyers and Cleaners)"																			7	0	1	0	0	0	1	0	5	0	0	0	0		0	6	0	1	11730
LANARK	GOVAN	Burgh	10204859	10359806	1479	486	3	22	4	"387. Multiple Shop, Multiple Store - Proprietors, Workers (general or undefined)"	6	0	0	0	0	0	0	0	1	5	0	0	0		1	5	0	0	23	0	1	3	1	1	4	7	6	0	0	0	0		0	21	1	1	11731
LANARK	GOVAN	Burgh	10204859	10359806	1479	487	3	22	4	388. General or unclassified Shopkeepers ; General Dealers	23	0	0	2	1	1	1	2	7	7	2	0	0	1	2	12	9	0	79	1	1	2	3	5	11	18	29	8	1	0	0	1	3	50	16	10	11732
LANARK	GOVAN	Burgh	10204859	10359806	1479	488	3	22	4	389. Pawnbrokers	25	0	4	0	1	0	1	5	13	1	0	0	0		2	23	0	0	56	0	3	9	3	3	7	17	10	3	1	0	0		2	43	1	10	11733
LANARK	GOVAN	Burgh	10204859	10359806	1479	489	3	22	4	"390. Costermongers, Hawkers, Street Sellers"	27	0	0	1	3	2	5	1	11	4	0	0	0		1	15	10	1	7	0	1	0	0	0	0	0	4	2	0	0	0		0	2	3	2	11734
LANARK	GOVAN	Burgh	10204859	10359806	1479	491	3	22	4	"392. News - Boys, Vendors (Street or undefined)"	1	0	0	0	0	0	1	0	0	0	0	0	0		0	1	0	0																			11735
LANARK	GOVAN	Burgh	10204859	10359806	1479	493	3	22	5	393. General Labourers	351	0	1	8	3	6	12	52	178	76	9	6	0		0	326	0	25	1	0	0	0	0	0	0	0	0	1	0	0	0		0	0	0	1	11736
LANARK	GOVAN	Burgh	10204859	10359806	1479	494	3	22	5	"394. Engine - Drivers, Stokers, Firemen (not Railway, Marine, or Agricultural)"	224	0	0	0	1	1	0	13	123	80	4	2	0		0	219	0	5																			11737
LANARK	GOVAN	Burgh	10204859	10359806	1479	495	3	22	5	"395. Artisans, Mechanics, Apprentices (undefined)"	6	0	0	0	0	1	0	2	1	2	0	0	0		0	6	0	0	11	0	0	0	0	0	4	6	0	1	0	0	0		0	10	0	1	11738
LANARK	GOVAN	Burgh	10204859	10359806	1479	496	3	22	5	"396. Factory - Hands, Labourers (undefined)"	8	0	0	1	0	0	1	0	6	0	0	0	0		0	6	0	2	26	0	3	2	5	3	4	4	5	0	0	0	0		0	24	0	2	11739
LANARK	GOVAN	Burgh	10204859	10359806	1479	497	3	22	5	"397. Machinists, Machine Workers (undefined)"	9	0	0	1	1	0	2	0	4	1	0	0	0		0	9	0	0	27	0	0	1	3	3	6	8	6	0	0	0	0		0	26	0	1	11740
LANARK	GOVAN	Burgh	10204859	10359806	1479	498	0	0		Total Occupied (Orders I.-XXII.)	29799	10	527	727	849	889	1683	4152	13625	6415	602	317	3						8919	7	357	522	624	651	1189	2307	2541	629	52	40	0						11741
LANARK	GOVAN	Burgh	10204859	10359806	1479	500	3	23		398. Retired from Business (not Army or Navy)	293	0	0	0	0	1	1	0	1	47	65	178	0						10	0	0	0	0	0	0	0	1	2	1	6	0						11742
LANARK	GOVAN	Burgh	10204859	10359806	1479	501	3	23		399. Pensioners	31	0	0	0	0	0	0	0	5	7	7	12	0						8	0	0	0	0	0	0	0	2	0	0	6	0						11743
LANARK	GOVAN	Burgh	10204859	10359806	1479	502	3	23		400. Old Age Pensioners (Occupation or former Occupation not stated)	19	0	0	0	0	0	0	0	0	0	0	19	0						33	0	0	0	0	0	0	0	0	0	0	33	0						11744
LANARK	GOVAN	Burgh	10204859	10359806	1479	503	3	23		401. Private Means	19	0	0	0	0	0	0	0	2	7	7	3	0						225	0	0	1	0	1	1	1	45	86	32	58	0						11745
LANARK	GOVAN	Burgh	10204859	10359806	1479	504	3	23		402. Students and Scholars (14 years and upwards)	534	0	311	76	42	23	31	44	6	1	0	0	0						577	0	334	77	42	33	46	43	2	0	0	0	0						11746
LANARK	GOVAN	Burgh	10204859	10359806	1479	505	3	23		403. Others	4112	3811	70	44	28	12	14	15	51	26	4	37	0						23668	3888	247	237	201	188	331	1475	10327	5371	667	735	1						11747
LANARK	GOVAN	Burgh	10204859	10359806	1479	506	0	0		Total of Unspecified or No Occupation (Order XXIII.)	5008	3811	381	120	70	36	46	59	65	88	83	249	0						24521	3888	581	315	243	222	378	1519	10377	5459	700	838	1						11748
LANARK	GOVAN	Burgh	10204859	10359806	1479	507	0	0		"Total enumerated, aged 10 years and upwards"	34807	3821	908	847	919	925	1729	4211	13690	6503	685	566	3						33440	3895	938	837	867	873	1567	3826	12918	6088	752	878	1						11749
LANARK	HAMILTON	Burgh	10204859	10359892	1480	3	3	1	1	"1. Post Office - Officers, Clerks, Telegraphists, Telephone Operators"	13	0	0	0	0	0	1	0	9	3	0	0	0						7	0	0	1	0	0	0	2	3	1	0	0	0		0	6	0	1	11750
LANARK	HAMILTON	Burgh	10204859	10359892	1480	4	3	1	1	"2. Postmen ; Post Office Messengers, &c."	33	0	0	4	1	1	0	9	14	4	0	0	0						1	0	0	0	0	0	0	0	1	0	0	0	0						11751
LANARK	HAMILTON	Burgh	10204859	10359892	1480	5	3	1	1	3. Other Civil Service Officers and Clerks	21	0	0	1	0	0	0	1	9	10	0	0	0																								11752
LANARK	HAMILTON	Burgh	10204859	10359892	1480	6	3	1	1	"4. Other Civil Service Messengers, &c."	5	0	0	0	0	1	1	0	2	1	0	0	0																								11753
LANARK	HAMILTON	Burgh	10204859	10359892	1480	8	3	1	2	5. Police	49	0	0	0	0	0	0	7	32	10	0	0	0																								11754
LANARK	HAMILTON	Burgh	10204859	10359892	1480	9	3	1	2	"6. Municipal, Parish, and other Local or County Officers"	64	0	1	2	1	5	4	10	23	14	3	1	0						5	0	0	0	0	1	0	1	3	0	0	0	0						11755
LANARK	HAMILTON	Burgh	10204859	10359892	1480	12	3	2	1	7. Army Officers (Effective and Retired)	41	0	0	0	0	0	0	1	33	6	1	0	0																								11756
LANARK	HAMILTON	Burgh	10204859	10359892	1480	13	3	2	1	8. Soldiers and Non-Commissioned Officers	400	0	0	0	0	39	96	98	160	7	0	0	0																								11757
LANARK	HAMILTON	Burgh	10204859	10359892	1480	16	3	2	2	10. Men of the Navy and Marines	1	0	0	0	0	0	0	0	1	0	0	0	0																								11758
LANARK	HAMILTON	Burgh	10204859	10359892	1480	19	3	3	1	11. Ministers (Established Church)	6	0	0	0	0	0	0	0	3	2	1	0	0																								11759
LANARK	HAMILTON	Burgh	10204859	10359892	1480	20	3	3	1	12. Ministers (United Free Church)	5	0	0	0	0	0	0	0	4	1	0	0	0																								11760
LANARK	HAMILTON	Burgh	10204859	10359892	1480	21	3	3	1	13. Episcopalian Clergymen	1	0	0	0	0	0	0	0	1	0	0	0	0																								11761
LANARK	HAMILTON	Burgh	10204859	10359892	1480	22	3	3	1	14. Roman Catholic Priests	5	0	0	0	0	0	0	0	3	2	0	0	0																								11762
LANARK	HAMILTON	Burgh	10204859	10359892	1480	23	3	3	1	"15. Ministers, Clergymen of other religious bodies"	5	0	0	0	0	0	0	0	3	1	1	0	0																								11763
